reviewer_id,review_role,review_content,seller_code,seller_name
중고나라#7282315,구매자,구입 물건 만족합니다 판매자님도 친절하시고 자상하세요 항상 건강하시고 행복하세요 돈 많이 버시구요^^,3600327,깐바스
풀아래,구매자,포장 꼼꼼하게 해주시고 제품 성능도 좋습니다~,3600327,깐바스
천년이지나가도,구매자,잘 쓰겠습니다 감사합니다,3600327,깐바스
벙어리냉가슴,구매자,좋은제품 저렴하게 판매해 주셔서 감사합니다 잘 쓰겟습니다 건강 하세요,3600327,깐바스
스토미이,구매자,좋습니다♡,3600327,깐바스
짱구박사22,구매자,배송빠르고 좋았습니다,3600327,깐바스
WOLF96,구매자,감사합니다.새해 복 많이 받으세요,3600327,깐바스
유투버,구매자,"스팀용 물이나와서 말리고 확인하느라 늦었는데,집까지배송잘됬읍니다.",3600327,깐바스
서우서인맘,구매자,택배포장엄청꼼꼼히해서보내주셨어요,3600327,깐바스
스고쿠감사합니다,구매자,이 어플이 처음이라 조금 걱정했었는데 괜히 걱정했네요 친절하게 답변도 잘해주시고 의견도 잘 들어주시고 택배도 빨리와서 좋구요 상품이 다치지 않게 꼼꼼하게 잘 보내주시구요 오자마자 상품이 제대로 작동하는지도 확인해 봣는데 쓰는데 문제없구요 너무 너무 만족합니다 감사합니다^-^,3600327,깐바스
쿨거만고고,구매자,🙂,3602701,차를치면카톡
장글이데스,구매자,사장님 잘쓸게욤,3602701,차를치면카톡
저그왕김테란,구매자,굿,3603462,리콜119
SCANIA500,구매자,기대보다 상품상태가 좋아서 만족~,3603462,리콜119
매너마인드,판매자,친절하시고 쿨거래 감사드립니다,3603462,리콜119
콜라에디션,구매자,너무 갖고 싶었던 제품인데 저렴하게 잘 구매했어요! 감사합니다 =),3604630,전상품무료배송
아기장미공주님,구매자,감사합니다 장미 🌹 프린세스,3604630,전상품무료배송
모모쑥쑥,구매자,세심하게 포장해주시고 빨리 보내주셔서 감사합니다 상품도 처리도 완벽해요,3604630,전상품무료배송
용인충주사람,구매자,빠른배송 감사합니다,3604630,전상품무료배송
평택부자,구매자,좋은상품 잘쓰겠습니다,3604630,전상품무료배송
Callista,구매자,첫거래였는데용~ 답변도 빠르시고 설명도 상세하시고 포장도 꼼꼼히해주시고 너무 잘 받았에용~ 감사함니당ㅎ,3604630,전상품무료배송
중고나라#7507064,구매자,애타게 찾던 제품인데 감사합니다!,3604630,전상품무료배송
지방울사랑,구매자,잘사용하세요,3604630,전상품무료배송
매니1,구매자,사탕도 넣어주셔서 감사해요. 미용 커트 연습하면서 가발에 이용하려고 산건데 생각보다 작아요. 착각한 제가 잘못이지요 ㅠ ㅠ 설명처럼 세수할때 앞머리 넘기는 등 머리정리용으로 잘 사용하겠습니다~^^,3604630,전상품무료배송
디자이너33,구매자,"수고 많으셨어요, 그런데요, 먼저 구매한 내솥은 사용을 못해요. 스크래치가 아니고, 패여서..... 인체에 해롭다는 것은 아실거에요.",3605573,고토회복1
ll하루,구매자,좋은상품 저렴히 잘샀습니다 잘 쓰겠습니다 좋은나날들 되세요^^,3605573,고토회복1
l아나바다l,구매자,좋아요. 수고하세요!,3605573,고토회복1
금빛바람,구매자,작동 잘되고 깨끗해요 잘쓸게요 너무 감사합니다 ㅎ,3605573,고토회복1
yasi369,구매자,잘받았습니다. 좋은제품 싸게 주셔서 감사합니다 번거로울법도 한데 사이즈도 꼼꼼히 알려주셔서 고마웟습니다 새해복마니받으셔요,3605573,고토회복1
꿈둥이똥글이,구매자,꼼꼼하게 포장해서 보내주셔서 정말 기분좋았어요 빠른답변과 정확한 배송도 감사드려요~ 잘신겠습니다^^,3605573,고토회복1
세류Man,구매자,정성드려포장하시고설명 이상의중고품 감사합니다,3605573,고토회복1
세라바,구매자,친구들이 잘 샀다고 칭찬이네요! 잘 쓸께요!^^,3605573,고토회복1
background,구매자,좋은가격에거래감사해요~,3605573,고토회복1
칼로리낮은딸기,구매자,제품 문의에 대한 피드백이 빠르시고 구매자를 배려해주셔서 감사했습니다,3605573,고토회복1
중고나라#7741817,판매자,후기 감사합니다 건강하고 행복하세요,3605655,록키마리오
개구리커밋,구매자,친절하게 사진 및 구동 영상도 보내주시고 택배포장도 꼼꼼하게 해주셔서 물건 잘 받아봤습니다~,3605655,록키마리오
중고나라#9400676,판매자,감사합니다~,3605655,록키마리오
중고나라#9062446,판매자,먼 거리 화물택배라 운송 도중 문제 생길까 걱정했는데 다행입니다. 신속한 회신과 배려 있는 말투로 기분 좋은 거래했습니다. 감사합니다.,3605655,록키마리오
만다라케해운대점,판매자,좋은 거래 감사합니다,3605655,록키마리오
꽃나비01,구매자,"판매자님~정말최곱니다~👍 바로바로 빠르게 처리 해주시고, 물건포장상태도 완벽하고, 물건상태도 깨끗합니다~ 구매확정도 하루 늦는다고 하니 편이도 봐주셨습니다~ 믿고살수 있어 좋았습니다~ 판매자님 응원덕분에 열공 해야겠습니다 감사합니다~많이 파세요~^^",3606705,쇼핑나인스
런팽귄,구매자,좋은상품 잘받았습니다 감사합니다.,3606851,starcraftp
일산철이,구매자,이쁘게 잘착용하겠습니다 수고하세요,3606851,starcraftp
중고나라#7310268,구매자,말씀하신 것 처럼 물건 깔끔하네요 좋은 거래 감사합니다!,3606851,starcraftp
RVD,구매자,거래감사합니다 잘쓸게요,3606851,starcraftp
중고나라#11064347,구매자,감사합니다,3608720,올드스쿨의정부
깊은산새노래백합,구매자,굿,3609808,논이12
김씨아줌마네,판매자,직접 오셔서 거래 해주셨습니다~^^,3610501,popyan
김고영,구매자,싸게 잘 구매했습니다 감사합니다,3610666,eas
안박사99,구매자,설명도 같고 빠른 배송 조치 감사합니다.,3610666,eas
조미님,구매자,감사히 잘쓰겠습니다~,3610666,eas
김기미93,구매자,개이득,3610666,eas
정정,구매자,이말만 하면 될듯하네요 사기꾼아니에요,3610666,eas
noteside,판매자,구매 감사합니다 다음에 또 이용해 주세요,3614107,lalalalsks
리본토끼,구매자,판매자님 엄청 친절하셨고 상품 상태도 만족합니다☆,3614212,starfacet
신선한우렁이,구매자,좋은상품 잘받았습니다,3614525,태권소녀나무
중고나라#10828807,구매자,주말이 껴있는데 하루라도 택배 빨리 받게 해 주시려고 직접 발로 뛰어다니시는 모습. 감동였습니다!,3616045,묘해화
신용중고희망,구매자,좋은 제품을 착한 가격으로 판매해주셨어요. 잘쓰겠습니다^^,3620251,오로라왕자님
중고나라#7446375,구매자,예쁜가방 잘 사용할게요~^^ 감사합니다🧡,3620251,오로라왕자님
잭마니또,구매자,옷 예쁘네요 잘 입겠습니다^^,3620251,오로라왕자님
뉸너냐녕,구매자,예쁜 상품 저렴한가격에 잘샀어요 깨끗하네요 친절한 거래 감사해요 😇,3620251,오로라왕자님
중고나라#7439427,구매자,상태 좋습니다,3622521,고민하면품절
프시케마리,구매자,컴퓨터 요청한대로 깔끔하게 해주셧네요ㅠ 택도아닌부품쓰신거도 아니고 해서 정말 만족합니다!! 많은 이용있기를 바랍니다!!!,3622521,고민하면품절
까만베르,구매자,"사장님 넘 친절하시고 배송도 엄청 빨리해주십니다. 도착소식듣고 부리나케 회사에서 달려왔네요. 원하던대로 적절한 사양에 저소음, 부팅속도 모든게 완벽합니다. 잘사용하겠습니다!",3622521,고민하면품절
우기에염,구매자,좋은거래 감사합니다.,3622521,고민하면품절
민웰,구매자,최고 가성비 최고 만족쓰 호홍 아주 좋았습니당 감사합니다 잘쓰겠습니다~,3622521,고민하면품절
맥주아저씨,구매자,아니 요구사항 다 들어주시고 부품도 저렴하게 주시는데 완전 만족합니다! 많이 파세요!,3622521,고민하면품절
홀러러로,구매자,너무 친절하시고 가격도 너무 싸게 구매했어요 나중에도 또 여기서 살게용~~~~,3622521,고민하면품절
꺄르르르ㅡ,구매자,정말 감사합니다 ㅎㅎ 자발적으로도 제가 방송하면서 홍보할려구요 ㅎㅎ,3622521,고민하면품절
이으으으,구매자,컴퓨터 잘 받았습니다. 여러 질문에도 항상 답해주셔서 감사합니다,3622521,고민하면품절
서하단우,구매자,택배가 조금늦긴했지만 잘받아서 잘사용하고있습니다 감사합니다 많이 파세요,3622521,고민하면품절
리지원,구매자,감사합니다.,3623857,윤또뤼
중고나라#8413244,구매자,친절하세요 ! 기분 좋은 하루 되시길,3624538,가나다공공
kittun81,구매자,좋은 제품 감사합니다.^^,3624538,가나다공공
랑이3,구매자,당일로 후다닥 직거래요청에도 잘응대해주어서 고마워요~ 잘사용할께요~~ 상품은 상태가 무척좋으네요. 중고같지 않아요~,3625383,옷스타일
중고나라#11214438,구매자,신발 샀는데 관리도 엄청 잘되있고 좋아요 포장 엄청 꼼꼼하세요! 뜯어도 뜯어도 끝이 없다! 강추합니다,3628658,은빛하늘
중고나라#9349784,구매자,얼굴 뵌적없는 은빛하늘 님 성의와 품성에 거듭 감사함을 전합니다 감동감동 의 배려에 감사 를 드립니다~^^,3628658,은빛하늘
wlrl,구매자,새상품 구매한 느낌~!,3628658,은빛하늘
중고나라#10603354,구매자,처음 중고 이용해봐요 근데 첫 구매부터 대대만족입니다 상품상태 포장 등등 다 만족합니다 감사합니다^^,3628658,은빛하늘
starjm,구매자,너무 친절하시구 포장도 꼼꼼히해주셔서 감사드려요! 잘사용할께요~~^^,3628658,은빛하늘
호호아빠라미남푠,구매자,포장이 아주깔끔합니다 물론상품도 굿굿 ㅎ 응대도 넘나친절하게해주셨어요 담에 또 올게요 무조건^^,3628658,은빛하늘
태꼰뿌이,구매자,좋은상품 싸게 잘 구매했어요. 잘 입을께요. 감사합니다.^^,3629443,칸초칸초74
봉쥬르손,구매자,배송두 빠르구 친절했어요~화면과같이 새상품맞아요~아버지 열이많으셔서 경량패딩을 찾고있던터라 좋은생신선물이 되었어요~감사합니다~^^,3629443,칸초칸초74
명품보풀,구매자,네 찾던모델이라 새제품성태라 아주만족스럽습니다 포정배송도 완벽하네요,3629443,칸초칸초74
못된붕어,구매자,잘입을께요 감사합니다^^,3629443,칸초칸초74
로마원정대,구매자,옷실제로 받고 있어봤는데 사이즈도 딱맞고 무엇보다 새제품을 싸게 잘산것같아 좋습니다 무척 이쁩니다 잘입겠습니다,3629443,칸초칸초74
깜순아빠님,구매자,잘쓸게요 거래 감사합니다,3629632,BogoO
메셔슈미트,구매자,완벽에 가까운 꼼꼼한 포장과 물건 관리 상태 였습니다,3630895,양파덕후
중고나라#9546170,구매자,제품상태도 양호하고 응답도 빠르고 매너있게 거래했다.,3632327,생강홍차305
마눌,구매자,빠른 배송 감사합니다.,3632327,생강홍차305
bluepanda2,구매자,잘쓰겠습니다~^^,3632327,생강홍차305
HBie,구매자,꼼꼼한 배송과 사용법까지 친절하게 알려줬어요 ^^ 잘 쓸게요,3632327,생강홍차305
호아시스,구매자,감사합니다.,3634732,니로11
아빠캥거루,구매자,감사합니다,3634732,니로11
봉이님이,구매자,감사합니다,3634732,니로11
중고나라#8286053,구매자,한복 예쁘네요. 잘 입힐께요.,3634810,bukdu7sung
힘력,구매자,생각했던것 보다 깨끗하고 여러가지 챙겨주셔서 너무 감사해서 다시 믿고 또 재주문했어요~,3634810,bukdu7sung
중고나라#10428138,구매자,노리개와 부로치도 챙겨 주심 감사합니다,3634810,bukdu7sung
wishmom,구매자,예쁜 한복 저고리가 넘~~~마음에 들어요 저고리 입고 가족사진 찍었어요!,3634810,bukdu7sung
젊은감각의청춘,구매자,가격도 상퓸도 다좋아요,3635043,거래22
중고나라#7057815,구매자,빠른배송 감사합니다! 친절하고 응답도 빠르세요,3637758,빈티지마마79
숭구리당당다라닷,구매자,이른시간에 친절한 답변 감사합니다 ! 좋은 하루 되세요~,3637758,빈티지마마79
숲속작은별,구매자,생각보다 저렴한 가격에 좋은 옷을 사게 됐어요! 판매하시는 분도 친절하게 답변주셔서 편히 거래할 수 있었습니다~,3637758,빈티지마마79
설레는바닷길,구매자,이쁜옷 잘 입을게요^^,3637758,빈티지마마79
루이가못,구매자,넘 고마워요,3637758,빈티지마마79
동물사랑마음사랑,구매자,상품이.훌륭하구요..판매자님이.친절하시네요....넘.만족스럽네요..감사합니다.^^,3637758,빈티지마마79
루이가못,구매자,넘 만족합니다!,3637758,빈티지마마79
177진,구매자,좋은상품을 저렴한 가격에 판매하십니다,3637758,빈티지마마79
아리따운바다소리우주,구매자,또 한번 감동의 거래를 경험! 최고의 상품 좋은 가격 감사해요! ♥♥,3637758,빈티지마마79
휴지와두루미,구매자,중고나라 첫 거래였는데요~ 너무 친절히 잘 설명해주셔서 감사합니다🥰 상품도 깨끗하고 사진과 같았어요~ 배송도 하루만에 왔어요~~ 감사합니다❤,3637758,빈티지마마79
마루오까사범,구매자,"좋은상품, 좋운가격, 깔끔한 거래, 정성있는 상담~ 최고^^",3638052,퀴드마켙
낭만산대장,구매자,제품이 좋으네요,3638052,퀴드마켙
윤찬윤준사랑,구매자,좋은제품 잘 사용하겠습니다.,3638052,퀴드마켙
중고나라#10679805,구매자,좋아요.,3638052,퀴드마켙
박진혁이에요,구매자,설명한것과 같네요 감사합니다 잘 쓸게요~,3638052,퀴드마켙
본인1,구매자,감사합니다,3638052,퀴드마켙
BNW5GT,구매자,빠른 배송 넘 좋아요,3638061,모모시
드글,구매자,감사합니다 너무좋네요 ㅎ,3638939,콩이야밍
승리의V,구매자,넘 친절하시고 매너 짱이에요. 신속하구요~,3638939,콩이야밍
Timepen,구매자,제품 잘 사용하겠습니다 거래 감사합니다,3641035,야밍지니
깐돌94,구매자,빠른 배송 감사했습니다 ^^,3641035,야밍지니
